label,problem,m,n,status,time_s,solve_time_s,iterations,objective,optimal,rel_gap
main_cg,hinf4,13,16,"OPTIMAL",0.10668,0.10668,82,274.76483302033773,274.764,3.031766671480619e-6
main_cg,hinf4,13,16,"OPTIMAL",0.11854,0.11853,82,274.76483302033773,274.764,3.031766671480619e-6
main_cg,hinf4,13,16,"OPTIMAL",0.10678,0.10677,82,274.76483302033773,274.764,3.031766671480619e-6
main_cg,hinf4,13,16,"OPTIMAL",0.10691,0.1069,82,274.76483302033773,274.764,3.031766671480619e-6
main_cg,hinf4,13,16,"OPTIMAL",0.13844,0.13843,82,274.76483302033773,274.764,3.031766671480619e-6
main_cg,hinf4,13,16,"OPTIMAL",0.10818,0.10817,82,274.76483302033773,274.764,3.031766671480619e-6
main_cg,hinf4,13,16,"OPTIMAL",0.10652,0.10651,82,274.76483302033773,274.764,3.031766671480619e-6
main_cg,hinf4,13,16,"OPTIMAL",0.12821,0.1282,82,274.76483302033773,274.764,3.031766671480619e-6
main_cg,hinf4,13,16,"OPTIMAL",0.11303,0.11301,82,274.76483302033773,274.764,3.031766671480619e-6
main_cg,hinf4,13,16,"OPTIMAL",0.10595,0.10594,82,274.76483302033773,274.764,3.031766671480619e-6
main_cg,hinf4,13,16,"OPTIMAL",0.11861,0.1186,82,274.76483302033773,274.764,3.031766671480619e-6
main_cg,hinf5,13,16,"ITERATION_LIMIT",1.8738,1.8738,101,362.2356406728068,363.0,0.0021056730776671524
main_cg,hinf5,13,16,"ITERATION_LIMIT",1.8863,1.8863,101,362.2356406728068,363.0,0.0021056730776671524
main_cg,hinf5,13,16,"ITERATION_LIMIT",1.8657,1.8657,101,362.2356406728068,363.0,0.0021056730776671524
main_cg,hinf5,13,16,"ITERATION_LIMIT",1.8683,1.8683,101,362.2356406728068,363.0,0.0021056730776671524
main_cg,hinf5,13,16,"ITERATION_LIMIT",1.3478,1.3478,101,362.2356406728068,363.0,0.0021056730776671524
main_cg,hinf5,13,16,"ITERATION_LIMIT",1.2637,1.2637,101,362.2356406728068,363.0,0.0021056730776671524
main_cg,hinf5,13,16,"ITERATION_LIMIT",0.98977,0.98976,101,362.2356406728068,363.0,0.0021056730776671524
