label,problem,m,n,status,time_s,solve_time_s,iterations,objective,optimal,rel_gap
nlpmodel,hinf2,13,16,"DUAL_INFEASIBLE",0.0026028,0.002593,31,10.967242316783308,10.967,2.2095083733675302e-5
nlpmodel,hinf2,13,16,"DUAL_INFEASIBLE",0.0026058,0.0025949,31,10.967242316783308,10.967,2.2095083733675302e-5
nlpmodel,hinf2,13,16,"DUAL_INFEASIBLE",0.0030408,0.003031,31,10.967242316783308,10.967,2.2095083733675302e-5
nlpmodel,hinf2,13,16,"DUAL_INFEASIBLE",0.0033108,0.003299,31,10.967242316783308,10.967,2.2095083733675302e-5
nlpmodel,hinf2,13,16,"DUAL_INFEASIBLE",0.0086557,0.0086439,31,10.967242316783308,10.967,2.2095083733675302e-5
nlpmodel,hinf2,13,16,"DUAL_INFEASIBLE",0.0025861,0.002568,31,10.967242316783308,10.967,2.2095083733675302e-5
nlpmodel,hinf2,13,16,"DUAL_INFEASIBLE",0.0025832,0.0025711,31,10.967242316783308,10.967,2.2095083733675302e-5
nlpmodel,hinf2,13,16,"DUAL_INFEASIBLE",0.0025888,0.002578,31,10.967242316783308,10.967,2.2095083733675302e-5
nlpmodel,hinf2,13,16,"DUAL_INFEASIBLE",0.0025896,0.002579,31,10.967242316783308,10.967,2.2095083733675302e-5
nlpmodel,hinf2,13,16,"DUAL_INFEASIBLE",0.0026118,0.0026009,31,10.967242316783308,10.967,2.2095083733675302e-5
nlpmodel,hinf2,13,16,"DUAL_INFEASIBLE",0.0026651,0.0026541,31,10.967242316783308,10.967,2.2095083733675302e-5
nlpmodel,hinf3,13,16,"DUAL_INFEASIBLE",0.0089922,0.008935,41,56.94703110430444,56.9,0.0008265571933997308
nlpmodel,hinf3,13,16,"DUAL_INFEASIBLE",0.0062712,0.0062261,41,56.94703110430444,56.9,0.0008265571933997308
nlpmodel,hinf3,13,16,"DUAL_INFEASIBLE",0.0039054,0.0038872,41,56.94703110430444,56.9,0.0008265571933997308
nlpmodel,hinf3,13,16,"DUAL_INFEASIBLE",0.0032987,0.0032868,41,56.94703110430444,56.9,0.0008265571933997308
nlpmodel,hinf3,13,16,"DUAL_INFEASIBLE",0.0033775,0.0033648,41,56.94703110430444,56.9,0.0008265571933997308
nlpmodel,hinf3,13,16,"DUAL_INFEASIBLE",0.0034252,0.0034132,41,56.94703110430444,56.9,0.0008265571933997308
nlpmodel,hinf3,13,16,"DUAL_INFEASIBLE",0.0091562,0.0091429,41,56.94703110430444,56.9,0.0008265571933997308
